,time,temperature_2m,relative_humidity_2m,pressure_msl,wind_speed_10m,precipitation
6867,2025-08-23T03:00,11.8,89,1021.4,4.0,0.0
6868,2025-08-23T04:00,11.4,89,1021.3,4.5,0.0
6869,2025-08-23T05:00,10.8,91,1021.2,3.2,0.0
6870,2025-08-23T06:00,11.4,88,1021.4,4.2,0.0
6871,2025-08-23T07:00,13.2,82,1021.7,4.1,0.0
6872,2025-08-23T08:00,15.6,71,1021.6,3.8,0.0
6873,2025-08-23T09:00,17.6,61,1021.7,4.7,0.0
6874,2025-08-23T10:00,19.1,55,1021.6,5.0,0.0
6875,2025-08-23T11:00,20.5,51,1021.3,5.3,0.0
6876,2025-08-23T12:00,21.6,48,1020.7,5.9,0.0
6877,2025-08-23T13:00,22.9,45,1020.3,5.3,0.0
6878,2025-08-23T14:00,23.4,46,1020.0,6.5,0.0
6879,2025-08-23T15:00,23.7,46,1019.5,7.5,0.0
6880,2025-08-23T16:00,23.6,47,1019.0,8.5,0.0
6881,2025-08-23T17:00,23.2,48,1018.7,9.2,0.0
6882,2025-08-23T18:00,22.2,56,1018.4,7.8,0.0
6883,2025-08-23T19:00,20.2,66,1018.5,9.8,0.0
6884,2025-08-23T20:00,18.3,77,1019.0,10.7,0.0
6885,2025-08-23T21:00,17.2,83,1019.2,7.2,0.0
6886,2025-08-23T22:00,16.7,86,1019.2,5.2,0.0
6887,2025-08-23T23:00,16.2,87,1019.1,8.7,0.0
6888,2025-08-24T00:00,16.1,81,1019.1,9.7,0.0
6889,2025-08-24T01:00,15.5,80,1019.0,10.5,0.0
6890,2025-08-24T02:00,15.1,81,1018.8,9.4,0.0
6891,2025-08-24T03:00,14.8,83,1018.7,9.5,0.0
6892,2025-08-24T04:00,14.4,83,1018.4,9.8,0.0
6893,2025-08-24T05:00,14.1,83,1018.6,9.8,0.0
6894,2025-08-24T06:00,14.2,82,1019.1,9.6,0.0
6895,2025-08-24T07:00,15.8,77,1019.3,8.3,0.0
6896,2025-08-24T08:00,17.9,70,1019.3,7.0,0.0
6897,2025-08-24T09:00,20.3,62,1019.3,7.7,0.0
6898,2025-08-24T10:00,22.4,52,1019.3,9.0,0.0
6899,2025-08-24T11:00,23.8,46,1019.1,10.1,0.0
6900,2025-08-24T12:00,24.9,43,1018.9,9.7,0.0
6901,2025-08-24T13:00,26.1,39,1018.3,9.9,0.0
6902,2025-08-24T14:00,26.6,38,1017.7,10.2,0.0
6903,2025-08-24T15:00,26.8,37,1016.9,11.4,0.0
6904,2025-08-24T16:00,26.7,38,1016.7,11.4,0.0
6905,2025-08-24T17:00,26.2,39,1016.7,10.1,0.0
6906,2025-08-24T18:00,25.1,46,1016.6,8.6,0.0
6907,2025-08-24T19:00,23.1,54,1016.8,9.7,0.0
6908,2025-08-24T20:00,21.9,56,1017.2,11.4,0.0
6909,2025-08-24T21:00,20.9,59,1017.3,11.7,0.0
6910,2025-08-24T22:00,20.1,61,1017.4,12.9,0.0
6911,2025-08-24T23:00,19.4,64,1017.4,12.3,0.0
6912,2025-08-25T00:00,18.7,67,1017.3,11.6,0.0
6913,2025-08-25T01:00,18.1,66,1017.0,12.1,0.0
6914,2025-08-25T02:00,17.8,67,1016.7,11.7,0.0
6915,2025-08-25T03:00,17.5,68,1016.7,11.0,0.0
6916,2025-08-25T04:00,17.2,69,1016.5,11.0,0.0
6917,2025-08-25T05:00,16.7,70,1016.5,10.7,0.0
6918,2025-08-25T06:00,16.7,70,1016.5,10.7,0.0
6919,2025-08-25T07:00,17.7,67,1016.5,8.7,0.0
6920,2025-08-25T08:00,19.7,59,1016.3,9.1,0.0
6921,2025-08-25T09:00,22.1,52,1016.3,9.2,0.0
6922,2025-08-25T10:00,24.3,45,1016.0,10.5,0.0
6923,2025-08-25T11:00,26.3,39,1015.5,11.3,0.0
6924,2025-08-25T12:00,27.9,34,1014.9,11.1,0.0
6925,2025-08-25T13:00,29.5,28,1014.1,10.5,0.0
6926,2025-08-25T14:00,30.1,27,1013.5,10.7,0.0
6927,2025-08-25T15:00,30.6,26,1012.8,10.3,0.0
6928,2025-08-25T16:00,30.8,25,1012.2,9.9,0.0
6929,2025-08-25T17:00,30.7,25,1011.7,9.4,0.0
6930,2025-08-25T18:00,29.2,29,1011.7,13.2,0.0
6931,2025-08-25T19:00,26.2,36,1011.6,10.7,0.0
6932,2025-08-25T20:00,24.5,41,1012.1,10.3,0.0
6933,2025-08-25T21:00,22.8,46,1012.3,9.6,0.0
6934,2025-08-25T22:00,21.2,52,1012.2,9.2,0.0
6935,2025-08-25T23:00,19.9,59,1012.1,9.0,0.0
6936,2025-08-26T00:00,18.9,67,1012.0,8.7,0.0
6937,2025-08-26T01:00,17.4,75,1011.6,6.7,0.0
6938,2025-08-26T02:00,16.5,80,1011.3,3.3,0.0
6939,2025-08-26T03:00,16.0,84,1011.0,4.0,0.0
6940,2025-08-26T04:00,15.5,88,1011.3,9.7,0.0
6941,2025-08-26T05:00,15.5,89,1011.4,9.3,0.0
6942,2025-08-26T06:00,15.9,92,1011.4,9.3,0.0
6943,2025-08-26T07:00,17.5,90,1011.5,12.5,0.0
6944,2025-08-26T08:00,18.9,84,1011.6,12.7,0.0
6945,2025-08-26T09:00,20.1,80,1011.9,12.0,0.0
6946,2025-08-26T10:00,21.4,73,1011.9,11.4,0.1
6947,2025-08-26T11:00,22.3,68,1011.8,13.3,0.1
6948,2025-08-26T12:00,22.6,65,1011.5,13.4,0.0
6949,2025-08-26T13:00,24.2,57,1011.3,12.8,0.0
6950,2025-08-26T14:00,25.3,48,1010.8,13.2,0.0
6951,2025-08-26T15:00,25.7,44,1010.5,14.4,0.0
6952,2025-08-26T16:00,25.4,43,1010.2,13.0,0.0
6953,2025-08-26T17:00,24.7,43,1009.9,12.5,0.0
6954,2025-08-26T18:00,23.4,47,1010.0,13.8,0.0
6955,2025-08-26T19:00,21.8,55,1010.3,14.7,0.0
6956,2025-08-26T20:00,20.5,62,1011.1,11.9,0.0
6957,2025-08-26T21:00,19.3,67,1011.3,11.3,0.0
6958,2025-08-26T22:00,18.1,75,1011.3,11.2,0.0
6959,2025-08-26T23:00,17.1,81,1011.1,8.8,0.0
6960,2025-08-27T00:00,16.4,86,1010.9,8.9,0.0
6961,2025-08-27T01:00,15.4,94,1011.0,8.2,0.0
6962,2025-08-27T02:00,15.3,95,1010.4,8.7,0.0
6963,2025-08-27T03:00,15.2,96,1010.2,8.6,0.0
6964,2025-08-27T04:00,15.2,96,1009.7,8.8,0.0
6965,2025-08-27T05:00,15.0,96,1009.4,9.9,0.0
6966,2025-08-27T06:00,15.3,95,1009.6,11.0,0.0
6967,2025-08-27T07:00,17.1,86,1009.2,13.3,0.0
6968,2025-08-27T08:00,18.7,76,1009.0,18.6,0.1
6969,2025-08-27T09:00,20.2,66,1009.1,21.2,0.0
6970,2025-08-27T10:00,21.0,61,1008.8,22.2,0.0
6971,2025-08-27T11:00,21.7,59,1008.3,21.7,0.1
6972,2025-08-27T12:00,22.1,56,1007.7,22.3,0.1
6973,2025-08-27T13:00,22.5,55,1007.6,20.8,0.0
6974,2025-08-27T14:00,22.7,54,1007.1,21.0,0.0
6975,2025-08-27T15:00,22.5,54,1006.6,21.4,0.0
6976,2025-08-27T16:00,22.0,56,1006.5,20.0,0.1
6977,2025-08-27T17:00,21.2,59,1006.5,17.2,0.0
6978,2025-08-27T18:00,19.6,71,1006.7,14.0,0.6
6979,2025-08-27T19:00,18.4,79,1006.8,9.4,0.1
6980,2025-08-27T20:00,17.9,83,1006.9,6.2,0.1
6981,2025-08-27T21:00,17.2,88,1006.5,9.0,0.9
6982,2025-08-27T22:00,16.0,95,1006.3,8.5,2.1
6983,2025-08-27T23:00,16.2,95,1006.2,7.4,0.6
6984,2025-08-28T00:00,16.1,97,1006.2,7.3,0.0
6985,2025-08-28T01:00,15.8,94,1006.3,10.4,0.1
6986,2025-08-28T02:00,15.2,93,1006.6,11.4,0.0
6987,2025-08-28T03:00,14.5,93,1007.0,10.5,0.0
6988,2025-08-28T04:00,13.3,94,1007.0,8.3,0.0
6989,2025-08-28T05:00,12.6,95,1007.2,6.9,0.0
6990,2025-08-28T06:00,12.7,95,1007.7,8.9,0.0
6991,2025-08-28T07:00,14.0,91,1008.1,8.9,0.0
6992,2025-08-28T08:00,15.7,84,1008.0,9.4,0.0
6993,2025-08-28T09:00,17.7,72,1008.0,13.2,0.0
6994,2025-08-28T10:00,19.1,65,1007.6,18.4,0.0
6995,2025-08-28T11:00,19.7,63,1007.3,18.5,0.0
6996,2025-08-28T12:00,20.9,60,1006.8,18.4,0.0
6997,2025-08-28T13:00,20.7,61,1007.0,18.1,0.0
6998,2025-08-28T14:00,18.1,74,1007.3,20.1,2.5
6999,2025-08-28T15:00,19.4,69,1006.6,17.3,0.1
7000,2025-08-28T16:00,20.2,65,1006.0,21.2,0.0
7001,2025-08-28T17:00,19.1,64,1005.8,20.7,0.0
7002,2025-08-28T18:00,18.3,69,1005.9,16.4,0.0
7003,2025-08-28T19:00,17.2,74,1005.9,14.6,0.0
7004,2025-08-28T20:00,16.7,76,1005.8,14.4,0.0
7005,2025-08-28T21:00,16.1,79,1005.3,14.2,0.0
7006,2025-08-28T22:00,15.7,83,1004.8,15.4,0.3
7007,2025-08-28T23:00,15.4,87,1003.8,16.5,0.2
7008,2025-08-29T00:00,15.3,87,1002.4,18.0,0.0
7009,2025-08-29T01:00,15.9,85,1001.1,17.5,0.0
7010,2025-08-29T02:00,15.5,90,999.8,17.8,0.2
7011,2025-08-29T03:00,15.3,96,999.2,16.9,3.7
7012,2025-08-29T04:00,15.6,96,998.3,14.7,0.8
7013,2025-08-29T05:00,15.7,96,998.2,15.3,0.1
7014,2025-08-29T06:00,15.8,94,998.8,16.5,0.0
7015,2025-08-29T07:00,16.2,89,999.3,16.0,0.0
7016,2025-08-29T08:00,16.8,86,1000.0,17.5,0.1
7017,2025-08-29T09:00,18.0,76,1000.2,19.5,0.2
7018,2025-08-29T10:00,19.0,70,1000.4,18.3,0.1
7019,2025-08-29T11:00,19.6,71,1000.9,17.5,0.3
7020,2025-08-29T12:00,20.3,64,1000.9,18.2,0.3
7021,2025-08-29T13:00,18.0,79,1002.4,16.0,1.8
7022,2025-08-29T14:00,20.1,73,1002.3,15.7,0.1
7023,2025-08-29T15:00,20.9,64,1002.5,16.2,0.1
7024,2025-08-29T16:00,17.2,84,1003.6,13.4,5.7
7025,2025-08-29T17:00,18.3,81,1003.7,9.1,0.1
7026,2025-08-29T18:00,18.0,79,1004.5,10.3,0.0
7027,2025-08-29T19:00,17.0,78,1005.2,11.4,0.0
7028,2025-08-29T20:00,16.5,80,1006.0,11.0,0.0
7029,2025-08-29T21:00,15.8,83,1006.8,11.2,0.0
7030,2025-08-29T22:00,15.2,85,1007.2,11.9,0.0
7031,2025-08-29T23:00,14.9,87,1007.6,12.0,0.0
7032,2025-08-30T00:00,14.7,88,1007.8,11.6,0.0
7033,2025-08-30T01:00,14.0,92,1008.3,10.8,0.0
7034,2025-08-30T02:00,13.9,92,1008.5,10.4,0.0
7035,2025-08-30T03:00,13.6,94,1008.5,9.7,0.0
7036,2025-08-30T04:00,13.5,94,1008.5,10.0,0.0
7037,2025-08-30T05:00,13.3,95,1008.7,10.0,0.0
7038,2025-08-30T06:00,13.5,95,1009.1,10.1,0.0
7039,2025-08-30T07:00,14.9,92,1009.2,10.0,0.0
7040,2025-08-30T08:00,16.9,85,1009.3,10.3,0.0
7041,2025-08-30T09:00,18.8,76,1009.1,17.0,0.0
7042,2025-08-30T10:00,19.1,76,1009.3,17.5,0.0
7043,2025-08-30T11:00,19.8,75,1009.0,17.4,0.0
7044,2025-08-30T12:00,20.1,75,1008.6,20.4,0.2
7045,2025-08-30T13:00,19.8,76,1008.4,21.7,0.3
7046,2025-08-30T14:00,20.3,77,1008.0,20.0,0.0
7047,2025-08-30T15:00,20.8,77,1007.4,20.3,0.5
7048,2025-08-30T16:00,21.4,73,1007.0,24.7,0.1
7049,2025-08-30T17:00,19.9,81,1006.6,22.8,0.0
7050,2025-08-30T18:00,19.4,85,1006.3,21.9,0.0
7051,2025-08-30T19:00,18.9,91,1006.3,21.1,1.7
7052,2025-08-30T20:00,18.7,93,1006.7,17.1,0.1
7053,2025-08-30T21:00,18.8,94,1007.2,15.3,0.0
7054,2025-08-30T22:00,18.1,95,1007.6,13.8,0.0
7055,2025-08-30T23:00,17.0,97,1007.6,11.2,0.0
7056,2025-08-31T00:00,16.4,97,1007.7,10.4,0.0
7057,2025-08-31T01:00,17.1,94,1007.8,10.1,0.0
7058,2025-08-31T02:00,16.1,95,1007.9,10.7,0.0
7059,2025-08-31T03:00,15.2,96,1007.8,9.6,0.0
7060,2025-08-31T04:00,14.6,97,1007.7,10.3,0.0
7061,2025-08-31T05:00,14.4,97,1007.9,10.5,0.0
7062,2025-08-31T06:00,14.3,97,1008.0,9.6,0.0
7063,2025-08-31T07:00,15.2,94,1008.2,8.7,0.0
7064,2025-08-31T08:00,16.4,89,1008.1,10.8,0.1
7065,2025-08-31T09:00,17.7,81,1007.8,11.7,0.1
7066,2025-08-31T10:00,18.7,75,1007.8,14.4,0.1
7067,2025-08-31T11:00,19.4,68,1007.8,16.7,0.0
7068,2025-08-31T12:00,19.4,63,1007.2,18.0,0.1
7069,2025-08-31T13:00,20.6,61,1007.2,16.9,0.1
7070,2025-08-31T14:00,20.8,57,1006.7,18.5,0.1
7071,2025-08-31T15:00,20.6,56,1006.4,19.4,0.0
7072,2025-08-31T16:00,20.0,60,1006.5,20.4,0.0
7073,2025-08-31T17:00,19.0,64,1006.6,19.0,0.0
7074,2025-08-31T18:00,18.0,70,1006.5,15.5,0.0
7075,2025-08-31T19:00,16.8,76,1006.9,12.9,0.0
7076,2025-08-31T20:00,16.1,78,1007.1,12.3,0.0
7077,2025-08-31T21:00,15.4,81,1007.2,12.0,0.0
7078,2025-08-31T22:00,14.9,84,1007.2,12.3,0.0
7079,2025-08-31T23:00,14.6,86,1007.2,13.3,0.0
7080,2025-09-01T00:00,14.4,87,1007.0,13.1,0.0
7081,2025-09-01T01:00,14.1,90,1007.3,12.7,0.0
7082,2025-09-01T02:00,13.6,92,1007.1,13.5,0.0
7083,2025-09-01T03:00,13.4,93,1006.9,14.2,0.0
7084,2025-09-01T04:00,13.1,95,1006.9,13.9,0.0
7085,2025-09-01T05:00,13.0,96,1006.8,12.9,0.0
7086,2025-09-01T06:00,13.2,96,1007.0,14.2,0.0
7087,2025-09-01T07:00,14.6,89,1007.1,14.9,0.0
7088,2025-09-01T08:00,15.9,82,1007.0,15.9,0.0
7089,2025-09-01T09:00,17.2,74,1007.2,19.2,0.1
7090,2025-09-01T10:00,18.2,69,1007.3,19.0,0.1
7091,2025-09-01T11:00,19.2,68,1007.3,18.2,0.0
7092,2025-09-01T12:00,19.5,67,1007.3,17.7,0.1
7093,2025-09-01T13:00,19.6,68,1007.7,16.6,0.1
7094,2025-09-01T14:00,18.2,68,1008.1,24.4,3.9
7095,2025-09-01T15:00,17.0,75,1008.4,13.1,0.1
7096,2025-09-01T16:00,18.7,61,1008.6,15.4,0.0
7097,2025-09-01T17:00,17.5,68,1009.0,16.8,0.0
7098,2025-09-01T18:00,16.5,76,1009.2,13.0,0.0
7099,2025-09-01T19:00,15.6,81,1009.8,12.3,0.0
7100,2025-09-01T20:00,15.1,83,1010.5,12.4,0.0
7101,2025-09-01T21:00,14.6,86,1010.7,11.3,0.0
7102,2025-09-01T22:00,14.0,87,1010.7,12.0,0.0
7103,2025-09-01T23:00,13.6,88,1010.4,11.9,0.0
7104,2025-09-02T00:00,13.4,89,1010.1,11.3,0.0
7105,2025-09-02T01:00,13.3,90,1010.0,11.8,0.0
7106,2025-09-02T02:00,13.3,90,1009.8,11.9,0.0
7107,2025-09-02T03:00,13.5,90,1008.6,14.6,0.0
7108,2025-09-02T04:00,13.9,90,1007.9,15.3,0.0
7109,2025-09-02T05:00,14.0,90,1007.2,16.6,0.4
7110,2025-09-02T06:00,14.3,89,1005.7,21.9,0.8
7111,2025-09-02T07:00,14.4,93,1004.9,23.1,3.9
7112,2025-09-02T08:00,14.5,93,1004.2,23.9,6.4
7113,2025-09-02T09:00,16.8,90,1004.1,18.5,1.1
7114,2025-09-02T10:00,18.0,84,1004.4,17.1,0.2
7115,2025-09-02T11:00,19.9,77,1004.0,19.1,0.0
7116,2025-09-02T12:00,20.6,69,1003.9,24.4,0.1
7117,2025-09-02T13:00,20.7,68,1004.4,23.3,0.1
7118,2025-09-02T14:00,20.7,65,1004.5,23.1,0.0
7119,2025-09-02T15:00,20.8,64,1004.9,24.9,0.0
7120,2025-09-02T16:00,20.1,67,1005.3,24.5,0.0
7121,2025-09-02T17:00,19.4,71,1005.9,23.0,0.0
7122,2025-09-02T18:00,18.3,78,1006.4,19.3,0.0
7123,2025-09-02T19:00,17.5,81,1007.0,17.7,0.0
7124,2025-09-02T20:00,17.0,84,1007.7,17.0,0.0
7125,2025-09-02T21:00,16.8,85,1008.0,16.5,0.0
7126,2025-09-02T22:00,16.6,89,1007.9,15.8,1.8
7127,2025-09-02T23:00,16.9,91,1007.1,18.6,0.0
7128,2025-09-03T00:00,17.7,90,1006.6,21.6,0.0
7129,2025-09-03T01:00,18.4,86,1006.1,20.9,0.0
7130,2025-09-03T02:00,18.5,89,1005.5,22.3,0.3
7131,2025-09-03T03:00,18.5,91,1005.2,26.4,0.6
7132,2025-09-03T04:00,18.6,93,1004.8,26.7,0.1
7133,2025-09-03T05:00,18.6,92,1004.3,28.1,0.1
7134,2025-09-03T06:00,18.6,91,1003.6,30.4,0.2
7135,2025-09-03T07:00,18.6,92,1003.5,30.6,0.3
7136,2025-09-03T08:00,18.8,91,1003.3,31.0,0.5
7137,2025-09-03T09:00,19.7,84,1002.7,30.4,0.3
7138,2025-09-03T10:00,18.8,90,1002.6,34.9,1.9
7139,2025-09-03T11:00,18.7,92,1002.6,35.3,0.6
7140,2025-09-03T12:00,20.3,72,1002.8,33.9,0.2
7141,2025-09-03T13:00,21.1,68,1003.0,30.4,0.0
7142,2025-09-03T14:00,21.4,67,1003.4,30.4,0.0
7143,2025-09-03T15:00,21.3,68,1004.1,28.5,0.1
7144,2025-09-03T16:00,20.9,69,1005.1,26.0,0.1
7145,2025-09-03T17:00,19.9,72,1006.2,21.8,0.1
7146,2025-09-03T18:00,18.8,73,1007.1,19.0,0.0
7147,2025-09-03T19:00,17.3,76,1008.2,17.5,0.0
7148,2025-09-03T20:00,16.3,80,1009.2,16.8,0.0
7149,2025-09-03T21:00,15.7,83,1009.8,15.4,0.0
7150,2025-09-03T22:00,15.3,87,1009.8,13.7,0.0
7151,2025-09-03T23:00,15.2,87,1009.9,14.1,0.0
7152,2025-09-04T00:00,15.1,87,1009.7,14.2,0.0
7153,2025-09-04T01:00,15.2,87,1009.6,13.7,0.0
7154,2025-09-04T02:00,15.4,87,1009.1,15.3,0.0
7155,2025-09-04T03:00,15.4,85,1008.8,16.2,0.1
7156,2025-09-04T04:00,15.2,87,1008.5,18.9,2.4
7157,2025-09-04T05:00,14.8,90,1008.7,16.1,0.1
7158,2025-09-04T06:00,14.7,93,1009.2,13.1,0.0
7159,2025-09-04T07:00,15.4,90,1009.9,13.9,0.0
7160,2025-09-04T08:00,16.1,76,1010.3,18.2,0.2
7161,2025-09-04T09:00,17.4,70,1010.6,19.5,0.0
7162,2025-09-04T10:00,18.5,67,1011.2,20.4,0.0
7163,2025-09-04T11:00,19.2,62,1011.2,19.6,0.1
7164,2025-09-04T12:00,20.1,57,1011.4,17.6,0.0
7165,2025-09-04T13:00,19.3,56,1012.2,18.4,0.2
7166,2025-09-04T14:00,19.3,64,1012.6,12.2,0.0
7167,2025-09-04T15:00,20.2,62,1012.5,15.1,0.1
7168,2025-09-04T16:00,15.8,83,1014.1,11.4,2.8
7169,2025-09-04T17:00,16.4,82,1014.4,9.1,0.0
7170,2025-09-04T18:00,15.6,83,1015.3,10.3,0.0
7171,2025-09-04T19:00,15.1,84,1016.0,9.7,0.0
7172,2025-09-04T20:00,14.6,86,1017.0,10.2,0.0
7173,2025-09-04T21:00,13.9,88,1017.7,10.0,0.0
7174,2025-09-04T22:00,13.4,91,1018.5,8.9,0.0
7175,2025-09-04T23:00,12.9,93,1018.9,9.0,0.0
7176,2025-09-05T00:00,12.5,94,1019.4,8.8,0.0
7177,2025-09-05T01:00,11.8,96,1020.1,7.9,0.0
7178,2025-09-05T02:00,11.5,96,1020.2,6.7,0.0
7179,2025-09-05T03:00,11.1,97,1020.6,6.2,0.0
7180,2025-09-05T04:00,10.9,97,1020.9,5.9,0.0
7181,2025-09-05T05:00,10.6,97,1021.5,5.6,0.0
7182,2025-09-05T06:00,10.8,97,1022.3,5.7,0.0
7183,2025-09-05T07:00,12.3,95,1022.8,5.6,0.0
7184,2025-09-05T08:00,14.0,92,1023.4,4.3,0.0
7185,2025-09-05T09:00,15.9,85,1023.7,4.7,0.0
7186,2025-09-05T10:00,17.6,75,1023.8,5.1,0.0
7187,2025-09-05T11:00,18.7,66,1023.6,6.5,0.0
7188,2025-09-05T12:00,19.1,63,1023.7,7.8,0.0
7189,2025-09-05T13:00,20.2,58,1023.5,6.7,0.0
7190,2025-09-05T14:00,20.5,56,1023.1,6.2,0.0
7191,2025-09-05T15:00,20.5,54,1022.5,6.0,0.0
7192,2025-09-05T16:00,20.5,54,1022.4,6.4,0.0
7193,2025-09-05T17:00,20.2,57,1022.2,4.3,0.0
7194,2025-09-05T18:00,19.2,72,1021.9,2.2,0.0
7195,2025-09-05T19:00,17.4,74,1022.1,3.4,0.0
7196,2025-09-05T20:00,16.4,78,1022.0,7.9,0.0
7197,2025-09-05T21:00,15.5,79,1022.0,9.2,0.0
7198,2025-09-05T22:00,14.9,79,1021.8,9.7,0.0
7199,2025-09-05T23:00,14.5,78,1021.5,10.2,0.0
7200,2025-09-06T00:00,14.1,78,1021.4,11.4,0.0
7201,2025-09-06T01:00,13.9,78,1020.7,11.9,0.0
7202,2025-09-06T02:00,13.5,79,1020.2,12.0,0.0
7203,2025-09-06T03:00,13.1,80,1019.8,12.4,0.0
7204,2025-09-06T04:00,12.7,82,1019.1,13.4,0.0
7205,2025-09-06T05:00,12.4,83,1018.6,12.9,0.0
7206,2025-09-06T06:00,12.2,84,1018.2,14.2,0.0
7207,2025-09-06T07:00,13.4,80,1017.8,14.6,0.0
7208,2025-09-06T08:00,15.1,77,1017.0,14.2,0.0
7209,2025-09-06T09:00,16.9,72,1016.2,14.3,0.0
7210,2025-09-06T10:00,18.6,68,1016.1,15.0,0.0
7211,2025-09-06T11:00,20.1,63,1014.8,17.6,0.0
7212,2025-09-06T12:00,21.5,60,1014.4,16.3,0.0
7213,2025-09-06T13:00,24.2,51,1013.1,18.6,0.0
7214,2025-09-06T14:00,24.8,49,1012.3,17.8,0.0
7215,2025-09-06T15:00,25.1,50,1011.2,18.0,0.0
7216,2025-09-06T16:00,24.8,52,1010.4,17.4,0.0
7217,2025-09-06T17:00,24.0,56,1010.4,15.8,0.0
7218,2025-09-06T18:00,22.6,60,1010.3,15.6,0.0
7219,2025-09-06T19:00,21.4,62,1010.5,15.8,0.0
7220,2025-09-06T20:00,20.8,64,1010.3,17.3,0.0
7221,2025-09-06T21:00,20.2,66,1010.1,17.3,0.0
7222,2025-09-06T22:00,19.5,69,1010.0,15.4,0.0
7223,2025-09-06T23:00,19.0,73,1009.8,14.5,0.0
7224,2025-09-07T00:00,18.8,76,1009.2,15.8,0.0
7225,2025-09-07T01:00,18.2,75,1008.7,15.4,0.0
7226,2025-09-07T02:00,18.2,78,1008.2,14.5,0.0
7227,2025-09-07T03:00,18.1,79,1007.4,13.4,0.0
7228,2025-09-07T04:00,18.0,80,1007.1,11.0,0.0
7229,2025-09-07T05:00,17.5,82,1007.3,11.5,0.0
7230,2025-09-07T06:00,18.1,80,1007.2,11.2,0.0
7231,2025-09-07T07:00,19.3,77,1007.2,12.7,0.0
7232,2025-09-07T08:00,21.4,74,1007.7,16.0,0.0
7233,2025-09-07T09:00,22.4,78,1007.8,12.8,0.0
7234,2025-09-07T10:00,23.3,77,1008.5,13.7,0.0
7235,2025-09-07T11:00,24.1,65,1008.9,20.1,0.0
7236,2025-09-07T12:00,24.1,62,1009.6,23.7,0.0
7237,2025-09-07T13:00,24.3,62,1010.1,24.6,0.0
7238,2025-09-07T14:00,23.6,66,1010.5,22.3,0.0
7239,2025-09-07T15:00,23.3,69,1011.0,21.9,0.0
7240,2025-09-07T16:00,22.6,68,1011.7,21.3,0.1
7241,2025-09-07T17:00,21.6,69,1012.5,16.0,0.0
7242,2025-09-07T18:00,20.0,73,1013.0,13.3,0.0
7243,2025-09-07T19:00,18.4,78,1014.1,12.3,0.0
7244,2025-09-07T20:00,17.3,83,1014.9,10.7,0.0
7245,2025-09-07T21:00,16.6,87,1015.6,11.2,0.0
7246,2025-09-07T22:00,16.2,92,1016.1,11.6,0.0
7247,2025-09-07T23:00,15.7,94,1016.3,11.0,0.0
7248,2025-09-08T00:00,15.2,94,1016.5,10.5,0.0
7249,2025-09-08T01:00,14.9,93,1017.2,11.7,0.0
7250,2025-09-08T02:00,14.4,94,1017.7,10.9,0.0
7251,2025-09-08T03:00,13.8,94,1017.7,10.4,0.0
7252,2025-09-08T04:00,13.5,94,1017.9,9.1,0.0
7253,2025-09-08T05:00,12.9,93,1018.3,8.5,0.0
7254,2025-09-08T06:00,12.6,93,1018.7,8.2,0.0
7255,2025-09-08T07:00,13.6,90,1019.3,7.9,0.0
7256,2025-09-08T08:00,15.3,82,1019.6,7.1,0.0
7257,2025-09-08T09:00,17.0,72,1019.6,9.7,0.0
7258,2025-09-08T10:00,18.1,63,1019.7,10.8,0.0
7259,2025-09-08T11:00,19.0,56,1019.4,10.9,0.0
7260,2025-09-08T12:00,19.5,51,1019.4,10.7,0.0
7261,2025-09-08T13:00,20.1,46,1019.7,10.5,0.0
7262,2025-09-08T14:00,20.0,47,1019.4,10.6,0.0
7263,2025-09-08T15:00,19.6,49,1019.2,9.2,0.0
7264,2025-09-08T16:00,19.4,50,1018.9,7.8,0.0
7265,2025-09-08T17:00,18.9,54,1018.7,7.6,0.0
7266,2025-09-08T18:00,17.3,62,1019.1,8.6,0.0
7267,2025-09-08T19:00,15.4,71,1019.5,7.1,0.0
7268,2025-09-08T20:00,14.6,78,1019.8,2.9,0.0
7269,2025-09-08T21:00,14.0,81,1019.4,3.2,0.0
7270,2025-09-08T22:00,12.8,85,1019.5,3.6,0.0
7271,2025-09-08T23:00,12.1,88,1019.3,3.4,0.0
7272,2025-09-09T00:00,11.7,90,1019.1,2.0,0.0
7273,2025-09-09T01:00,11.0,92,1019.0,2.3,0.0
7274,2025-09-09T02:00,10.4,95,1018.7,2.6,0.0
7275,2025-09-09T03:00,10.1,96,1018.4,3.6,0.0
7276,2025-09-09T04:00,9.9,97,1018.1,2.3,0.0
7277,2025-09-09T05:00,9.6,98,1017.9,2.3,0.0
7278,2025-09-09T06:00,9.6,99,1018.0,3.2,0.0
7279,2025-09-09T07:00,11.0,96,1017.9,4.6,0.0
7280,2025-09-09T08:00,13.8,87,1017.7,4.3,0.0
7281,2025-09-09T09:00,15.6,79,1017.4,6.2,0.0
7282,2025-09-09T10:00,17.7,65,1016.9,11.3,0.1
7283,2025-09-09T11:00,18.5,59,1016.4,12.9,0.1
7284,2025-09-09T12:00,19.1,55,1015.7,14.8,0.1
7285,2025-09-09T13:00,18.8,59,1015.8,13.0,0.2
7286,2025-09-09T14:00,19.2,59,1015.1,13.7,0.1
7287,2025-09-09T15:00,19.3,59,1014.5,15.0,0.0
7288,2025-09-09T16:00,18.9,55,1014.0,14.6,0.0
7289,2025-09-09T17:00,18.4,60,1013.2,13.5,0.0
